"long","lat","coeff","pval","countries","cumDHI","wdpa_prox","ecoregions","sumTotalMammals_300","sumTotalBirds_300","sumTotalAmphibians_300","sumTotalReptiles_300","sumTotalMammals_crit_300","sumTotalBirds_crit_300","sumTotalAmphibians_crit_300","sumTotalReptiles_crit_300","global_wui_sum_Int16","gdp_1990","gdp_2015","gdp_change","gdp_rel_change","continents","biomes","wdpa_categories"
-6.243,24.206,0.92,0,98,4,2048,652,11,53,0,18,1,2,0,0,0,893,2285,1392,256,2,13,-32768
-6.004,8.583,4.21,0.0985,96,33,121,292,107,348,27,55,4,10,0,3,0,3220,3290,70,102,2,7,-32768
30.524,25.085,1.69,0.6018,162,8,810,216,15,91,0,22,1,7,0,0,0,6014,10250,4236,170,2,13,-32768
-15.42,13.387,-19.63,0.3919,166,32,143,777,89,392,29,56,1,15,0,2,0,1864,2288,424,123,2,7,-32768
-0.172,13.028,3.91,0,150,17,372,777,68,299,16,55,1,15,0,1,0,821,1562,741,190,2,7,-32768
9.812,15.649,1.17,0,149,10,0,598,36,142,3,28,1,10,0,1,0,906,897,-9,99,2,7,4
17.157,0.015,-0.51,0.1929,31,38,689,779,117,268,33,107,9,1,0,6,0,5257,5993,736,114,2,1,-32768
38.384,6.581,4.46,0.0045,14,43,55,256,94,427,8,49,3,20,0,0,900,652,1530,878,235,2,10,-32768
0.708,5.947,8.55,0.0027,152,32,235,117,105,383,23,83,2,6,0,5,674,1920,3953,2033,206,2,14,-32768
10.436,27.185,0.24,0.0623,72,9,2496,486,13,49,0,18,2,2,0,0,0,21805,13321,-8484,61,2,13,-32768
20.697,-23.273,1.21,0,107,18,383,358,53,157,7,44,6,9,0,0,0,8099,14876,6777,184,2,13,-32768
22.599,13.063,-2.3,0,86,23,948,598,39,267,4,19,3,15,0,1,0,1753,3927,2174,224,2,7,-32768
30.069,7.341,8.29,0.0344,15,24,212,698,87,308,17,30,6,15,0,0,0,1753,3927,2174,224,2,9,-32768
16.427,-0.064,-0.39,0.2675,31,42,448,779,118,258,34,106,9,1,0,6,0,5257,5993,736,114,2,1,-32768
4.53,15.684,6.23,1e-04,149,12,565,598,40,177,3,30,1,8,0,1,0,906,897,-9,99,2,7,-32768
25.735,22.683,0,1,162,9,1867,216,11,43,0,20,2,3,0,0,0,6014,10250,4236,170,2,13,-32768
1.212,11.271,3.26,0.1697,150,28,0,777,93,355,25,61,6,13,0,3,0,821,1562,741,190,2,7,2
25.826,-8.894,13.28,1e-04,32,39,0,152,104,398,44,84,3,8,0,2,0,1268,737,-531,58,2,7,2
30.258,-20.845,1.09,0.0058,108,22,150,814,112,403,32,76,3,12,0,0,900,2526,1688,-838,67,2,7,-32768
23.887,-14.61,2.72,0.0116,81,33,359,811,107,400,38,62,4,13,0,1,0,2318,3658,1340,158,2,7,-32768
-0.04,24.85,0.46,0,122,8,2895,652,11,57,0,15,1,4,0,0,0,10239,13823,3584,135,2,13,-32768
29.659,-19.486,0.71,0.0492,108,29,269,808,117,422,32,74,3,14,0,0,0,2526,1688,-838,67,2,7,-32768
27.869,-18.764,1.43,0,108,26,197,809,115,397,29,77,3,13,0,0,0,2526,1688,-838,67,2,7,-32768
36.217,-1.751,3.53,0.9177,17,12,247,501,163,508,28,52,8,19,0,0,0,1198,1697,499,142,2,7,-32768
34.184,-19.292,4.74,0.0195,123,30,86,808,108,385,39,68,4,12,0,1,0,486,1669,1183,343,2,7,-32768
28.627,23.853,0,0,162,9,1274,216,12,52,0,17,1,4,0,0,0,6014,10250,4236,170,2,13,-32768
28.174,-13.286,3.52,0,81,35,713,152,123,445,44,58,2,14,0,1,0,2318,3658,1340,158,2,7,-32768
24.704,-11.484,6.54,0,81,36,378,809,117,441,48,67,5,9,0,1,0,2318,3658,1340,158,2,7,-32768
37.567,6.271,1.19,0.0202,14,33,94,256,105,466,14,55,6,18,1,0,900,652,1530,878,235,2,10,-32768
4.317,6.432,7.58,0.1554,100,41,217,117,95,368,32,74,4,3,0,5,0,2987,7872,4885,264,2,14,-32768
-5.764,12.77,1.49,0.005,98,23,62,777,63,317,22,52,0,15,0,2,0,893,2285,1392,256,2,7,-32768
15.341,-0.034,1.29,5e-04,31,43,156,525,123,294,46,109,7,2,0,4,0,5257,5993,736,114,2,1,-32768
21.893,-21.276,1.07,0,107,20,335,357,61,200,7,57,6,11,0,0,0,8099,14876,6777,184,2,7,-32768
19.4,-20.274,-0.04,0.0127,36,22,590,357,66,230,12,54,5,10,0,0,0,5716,9801,4085,171,2,7,-32768
-7.092,28.656,1.32,0.0025,122,10,440,486,19,82,0,20,1,5,0,0,0,10239,13823,3584,135,2,13,-32768
25.773,-9.562,14.26,4e-04,32,39,86,152,104,405,47,87,2,10,0,2,0,1268,737,-531,58,2,7,-32768
19.367,-31.848,0.11,0.1628,37,13,1434,697,62,189,8,44,3,7,0,1,0,7334,11533,4199,157,2,13,-32768
17.68,-2.675,4.38,2e-04,32,45,715,674,100,258,21,96,8,1,0,6,0,1268,737,-531,58,2,7,-32768
3.719,17.912,0.2,0.0139,98,9,887,598,22,76,2,26,1,5,0,1,0,893,2285,1392,256,2,7,-32768
26.772,-7.6,42.53,0.2507,32,35,91,152,103,347,20,75,3,8,0,2,0,1268,737,-531,58,2,7,-32768
34.71,16.562,-20.74,0.2184,86,6,925,598,30,189,3,14,2,11,0,1,0,1753,3927,2174,224,2,7,-32768
30.858,26.918,0,1,162,11,190,216,23,157,0,24,1,9,0,0,0,6014,10250,4236,170,2,13,-32768
25.697,-20.392,0.42,0.0816,107,18,72,408,70,317,14,60,4,14,0,0,0,8099,14876,6777,184,2,9,-32768
30.443,2.352,7.21,0.3475,32,42,318,507,164,519,24,83,7,11,0,2,0,1268,737,-531,58,2,7,-32768
7.303,6.238,7,0.1552,100,36,335,292,84,351,26,65,3,3,0,4,0,4170,5924,1754,142,2,7,-32768
22.163,-21.688,1.15,0,107,21,235,358,56,186,7,58,5,11,0,0,0,8099,14876,6777,184,2,13,-32768
12.473,14.923,3.42,0,149,12,124,598,37,157,4,21,2,9,0,1,0,906,897,-9,99,2,7,-32768
26.058,21.721,-0.03,0.5344,86,8,2159,216,11,49,0,17,2,4,0,0,0,1753,3927,2174,224,2,13,-32768
16.497,-9.285,1.84,0.5512,102,35,159,819,91,331,32,66,5,6,0,0,0,4806,6937,2131,144,2,7,-32768
25.433,-12.408,2.19,0.0094,81,37,229,152,129,419,41,59,3,13,0,1,0,2318,3658,1340,158,2,7,-32768
27.263,28.729,0,1,162,9,498,486,14,58,0,21,2,5,0,0,0,6014,10250,4236,170,2,13,-32768
46.395,-18.456,4.83,0,182,25,329,400,9,85,1,13,2,4,0,0,0,1661,1373,-288,83,2,1,-32768
22.351,-18.09,0.31,0.3049,36,29,88,809,95,390,33,69,8,15,0,0,0,5716,9801,4085,171,2,7,-32768
45.554,19.877,1.52,0,106,8,741,38,17,73,0,17,2,6,0,1,0,35343,50284,14941,142,2,13,-32768
4.182,18.486,1.11,0.0011,98,9,1157,598,18,64,1,29,1,4,0,1,0,893,2285,1392,256,2,7,-32768
-15.595,15.522,2.97,5e-04,99,20,269,598,48,276,7,35,1,14,0,1,0,1864,2288,424,123,2,7,-32768
24.658,-31.069,-10.89,0.1553,37,13,1570,456,62,214,10,35,2,7,0,0,0,7334,11533,4199,157,2,13,-32768
43.972,5.61,4,0.0299,14,13,1013,638,52,205,6,40,4,8,0,0,0,652,1530,878,235,2,7,-32768
54.669,21.936,23.81,0.228,106,13,292,38,13,67,0,15,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
0.859,23.028,1,0.0014,122,8,2315,652,10,61,0,17,1,4,0,0,0,10239,13823,3584,135,2,13,-32768
21.834,-4.626,9.18,0,32,44,556,674,101,295,14,78,7,2,0,5,0,1268,737,-531,58,2,7,-32768
45.088,8.518,4.74,0,14,12,713,638,46,170,2,59,2,5,0,0,0,652,1530,878,235,2,7,-32768
-7.726,27.74,26.22,0.1771,122,8,840,597,18,80,0,21,1,5,0,0,0,10239,13823,3584,135,2,9,-32768
29.92,-9.807,3.39,0.0549,81,33,238,152,119,445,45,63,3,15,0,1,0,2318,3658,1340,158,2,7,-32768
8.828,8.712,24.74,0.0085,100,30,584,292,86,377,25,65,1,8,0,2,0,2296,3305,1009,144,2,7,-32768
15.621,-5.113,-0.7,0.4039,32,45,629,819,88,298,19,97,4,2,0,4,0,1268,737,-531,58,2,7,-32768
-0.864,29.036,26.3,0.0467,122,8,1935,774,14,72,0,16,1,4,0,0,0,10239,13823,3584,135,2,13,-32768
12.726,13.939,5.89,0.0202,149,16,490,598,47,275,5,32,2,15,0,1,0,906,897,-9,99,2,7,-32768
28.737,19.427,0.04,0.888,86,8,2797,652,13,63,0,12,2,5,0,0,0,1753,3927,2174,224,2,13,-32768
9.995,-2.063,33.09,0.0017,148,27,0,51,102,372,59,109,12,1,0,6,0,19500,18832,-668,97,2,1,4
-2.069,31.357,26.78,0.0429,122,8,1141,486,31,105,3,25,1,5,0,0,0,10239,13823,3584,135,2,13,-32768
34.195,3.303,-0.71,0.7122,133,24,75,501,124,393,14,39,3,15,0,0,0,773,1718,945,222,2,7,-32768
30.02,-3.955,3.53,0,125,33,42,152,97,417,20,44,1,14,0,1,0,1049,693,-356,66,2,7,-32768
30.284,26.686,0,1,162,9,420,216,16,87,0,22,1,6,0,0,0,6014,10250,4236,170,2,13,-32768
22.152,-10.667,15.29,0,102,39,303,152,99,348,43,67,5,8,0,0,0,4806,6937,2131,144,2,7,-32768
9.602,23.211,0.16,0,122,7,1039,216,17,63,1,22,2,4,0,0,0,10239,13823,3584,135,2,13,-32768
12.408,22.993,-0.01,0.5617,149,6,1083,216,11,41,0,21,2,3,0,0,0,906,897,-9,99,2,13,-32768
27.101,29.139,0,0,162,7,661,597,16,59,1,23,2,5,0,0,0,6014,10250,4236,170,2,9,-32768
11.856,25.697,0.24,0.8347,72,8,1968,216,13,49,0,21,1,3,0,0,0,21805,13321,-8484,61,2,13,-32768
36.163,3.589,0,0,17,0,34,0,99,55,7,39,5,5,0,0,0,1198,1697,499,142,2,0,-32768
40.875,24.785,24.03,0.0796,106,6,343,827,18,89,0,25,0,7,0,1,0,35343,50284,14941,142,2,13,-32768
19.292,13.357,4.09,0.0314,115,19,205,598,42,247,4,20,3,15,0,1,0,1110,2044,934,184,2,7,-32768
19.906,-17.015,-0.24,0.6513,102,25,126,809,72,289,24,55,6,12,0,0,0,4806,6937,2131,144,2,7,-32768
16.616,-26.198,-1,0.428,36,9,85,458,53,144,4,58,3,8,0,0,0,5716,9801,4085,171,2,13,-32768
43.985,8.648,-0.49,0.075,14,12,335,638,53,216,2,51,2,9,0,0,0,652,1530,878,235,2,7,-32768
33.941,-14.184,-0.44,0.8031,18,22,333,808,129,445,43,63,2,13,0,0,0,746,1113,367,149,2,7,-32768
28.939,-24.472,0.83,0.8454,37,18,812,133,110,398,25,76,5,9,0,1,0,12020,14317,2297,119,2,7,-32768
-1.403,5.387,-2.7,9e-04,152,41,5,232,121,393,40,84,9,8,1,6,0,1920,3953,2033,206,2,1,-32768
5.861,11.98,1.95,0.3698,100,26,434,777,65,325,18,51,0,10,0,1,0,2935,5102,2167,174,2,7,-32768
8.79,28.772,0.29,0.7758,122,7,2100,774,14,63,0,16,2,3,0,0,0,10239,13823,3584,135,2,13,-32768
32.333,16.481,0.91,0.0337,86,8,1677,598,34,195,2,16,2,13,0,1,0,1753,3927,2174,224,2,7,-32768
-2.47,22.335,0.58,0.0041,98,8,2082,652,11,55,0,16,1,4,0,0,0,893,2285,1392,256,2,13,-32768
25.274,24.262,0,1,162,6,1456,216,10,43,0,20,1,4,0,0,0,6014,10250,4236,170,2,13,-32768
22.052,3.489,3.07,0.003,32,51,552,497,119,297,31,97,9,3,0,4,0,1268,737,-531,58,2,1,-32768
13.804,-18.041,4.28,0.0711,36,16,362,29,68,246,14,72,4,10,0,0,0,5716,9801,4085,171,2,7,-32768
22.068,14.238,6.62,0,115,16,595,598,30,203,3,15,3,14,0,0,0,1110,2044,934,184,2,7,-32768
-7.16,8.508,1.53,0.0603,96,37,138,292,102,331,24,52,5,8,0,3,0,3220,3290,70,102,2,7,-32768
46.047,32.338,19.11,0.1508,90,10,507,737,29,195,0,27,2,12,0,2,0,11516,14018,2502,122,2,9,-32768
37.392,26.271,1.29,0.0983,106,5,125,588,23,114,1,20,0,8,0,1,0,35343,50284,14941,142,2,13,-32768
25.622,-13.424,1.71,0.0488,81,38,237,152,130,419,42,55,3,13,0,1,0,2318,3658,1340,158,2,7,-32768
-5.974,16.627,-1.51,0.038,164,12,642,598,31,132,2,19,2,7,0,0,0,2816,3710,894,132,2,7,-32768
25.212,11.783,5.05,0.1674,86,19,946,598,48,278,4,22,3,16,0,1,0,1753,3927,2174,224,2,7,-32768
50.581,10.746,3.57,0,16,10,2567,487,27,105,2,26,1,3,0,0,0,622,378,-244,61,2,13,-32768
11.298,10.331,7.12,0,100,22,252,777,81,341,27,56,0,11,0,1,0,2296,3305,1009,144,2,7,-32768
19.699,-1.126,2.74,1e-04,32,41,286,136,102,262,24,83,10,2,0,6,0,1268,737,-531,58,2,1,-32768
29.543,-0.694,14.85,1e-04,32,32,0,818,175,599,24,86,8,17,0,3,0,1268,737,-531,58,2,7,2
29.877,-25.066,-0.79,0.4245,37,23,569,133,108,394,22,72,6,12,0,0,0,12020,14317,2297,119,2,7,-32768
-11.883,11.18,3.73,0.1099,83,32,464,292,93,288,32,56,5,8,0,1,190,1125,1135,10,101,2,7,-32768
21.753,12.115,3.29,1e-04,115,22,676,598,48,281,7,25,4,15,0,1,0,1110,2044,934,184,2,7,-32768
23.825,-22.478,-0.05,0.21,107,21,0,358,59,187,9,52,7,12,0,0,0,8099,14876,6777,184,2,13,1
42.885,2.632,1.95,1e-04,16,21,930,638,49,221,12,56,1,7,0,1,0,622,378,-244,61,2,7,-32768
30.643,-7.013,5.67,0,19,36,83,152,114,366,24,42,5,14,0,0,0,1654,2283,629,138,2,7,-32768
0.204,14.546,17.91,0,149,15,0,598,51,273,7,38,2,12,0,2,0,906,897,-9,99,2,7,4
0.339,25.075,0.63,0,122,7,2953,652,11,60,0,15,1,3,0,0,0,10239,13823,3584,135,2,13,-32768
-4.532,16.977,0.32,0.1098,98,12,334,598,30,133,2,21,1,9,0,1,0,893,2285,1392,256,2,7,-32768
24.278,28.958,0.34,0,72,9,1415,216,12,49,1,21,1,5,0,0,0,21805,13321,-8484,61,2,13,-32768
26.131,13.869,4.18,0,86,12,1773,598,31,228,2,18,2,14,0,1,0,1753,3927,2174,224,2,7,-32768
10.336,25.829,0.61,1e-04,72,6,1995,216,13,57,2,21,2,3,0,0,0,21805,13321,-8484,61,2,13,-32768
10.627,0.414,1.07,0,148,31,258,51,115,343,66,109,11,2,0,4,0,19500,18832,-668,97,2,1,-32768
49.464,18.276,0.06,3e-04,163,8,1682,38,15,63,0,17,1,6,0,1,0,3392,3769,377,111,2,13,-32768
18.225,-17.343,-25.9,0.0355,102,29,402,809,67,297,15,57,4,11,0,0,0,4806,6937,2131,144,2,7,-32768
13.95,-7.25,-10.97,0,102,35,695,30,78,245,15,61,6,1,0,2,0,4806,6937,2131,144,2,7,-32768
25.638,30.317,0,1,162,11,1254,486,19,63,0,18,2,6,0,0,0,6014,10250,4236,170,2,13,-32768
32.745,27.923,0.95,1e-04,162,6,499,486,26,147,0,23,2,7,0,1,0,6014,10250,4236,170,2,13,-32768
-9.043,18.877,-0.05,0.21,164,8,1302,598,14,64,1,18,1,4,0,0,0,2816,3710,894,132,2,7,-32768
40.937,10.007,3.45,0,14,9,29,203,75,363,5,38,5,20,0,0,0,652,1530,878,235,2,13,-32768
21.322,7.454,0.16,0.8659,85,38,205,219,97,261,27,73,6,8,0,2,0,943,562,-381,60,2,7,-32768
7.564,21.786,0.19,0,122,8,627,652,16,64,1,23,2,4,0,0,0,10239,13823,3584,135,2,13,-32768
32.058,-26.484,0.09,0.6619,124,37,57,414,95,400,32,77,3,11,0,1,0,6316,7930,1614,126,2,1,-32768
34.001,6.734,8.48,0.0032,15,33,0,219,98,327,16,46,8,17,0,1,0,1753,3927,2174,224,2,7,2
24.335,20.791,0.11,9e-04,72,9,1690,652,10,46,0,19,2,4,0,0,0,21805,13321,-8484,61,2,13,-32768
40.058,7.481,2.69,3e-04,14,19,65,638,77,370,6,39,3,18,0,0,0,652,1530,878,235,2,7,-32768
37.527,35.929,3.96,0.0397,20,11,701,239,25,145,1,18,2,9,0,0,0,2855,3749,894,131,2,12,-32768
-2.842,8.179,-21.58,0.3335,96,39,132,292,126,350,24,65,5,8,0,3,0,3220,3290,70,102,2,7,-32768
41.425,11.929,-5.32,0.3844,14,6,2,203,53,217,5,22,5,15,0,0,0,652,1530,878,235,2,13,-32768
29.082,23.861,0,0,162,8,1293,216,14,56,0,17,1,4,0,0,0,6014,10250,4236,170,2,13,-32768
6.149,14.998,12.36,0,149,8,338,598,43,209,4,35,2,12,0,1,0,906,897,-9,99,2,7,-32768
-13.063,8.373,4.28,4e-04,82,25,17,783,104,368,31,53,9,6,0,3,0,1373,1497,124,109,2,1,-32768
-11.387,25.538,1.28,5e-04,164,7,841,652,17,79,0,19,1,4,0,0,0,2816,3710,894,132,2,13,-32768
24.324,31.258,0.1,0.7841,72,10,1368,486,20,95,1,24,2,5,0,0,0,21805,13321,-8484,61,2,13,-32768
28.093,-17.397,0.88,0.0089,108,29,51,811,120,400,28,73,5,15,0,0,0,2526,1688,-838,67,2,7,-32768
22.923,26.878,0.12,0.0077,72,9,1810,216,11,47,0,19,1,4,0,0,0,21805,13321,-8484,61,2,13,-32768
18.599,29.009,1.02,4e-04,72,9,2939,486,17,53,1,21,1,4,0,0,0,21805,13321,-8484,61,2,13,-32768
20.309,-25.734,0.07,0.0534,37,13,132,358,57,178,5,52,6,10,0,0,0,7334,11533,4199,157,2,13,-32768
18.26,5.206,1.84,0.1666,85,39,830,507,102,290,26,104,4,1,0,2,0,943,562,-381,60,2,7,-32768
47.57,-15.408,4.57,2e-04,182,24,270,395,19,127,7,33,4,10,0,2,0,1661,1373,-288,83,2,2,-32768
32.529,18.616,-0.47,0.9053,86,7,1907,652,26,165,1,19,2,9,0,1,0,1753,3927,2174,224,2,13,-32768
29.527,27.584,0,0,162,12,271,216,16,77,0,21,1,6,0,0,0,6014,10250,4236,170,2,13,-32768
27.716,4.26,3.83,0.0036,32,41,481,507,122,415,28,70,7,8,0,1,0,1268,737,-531,58,2,7,-32768
30.136,-30.346,-1.55,0.6848,37,30,394,204,83,373,32,48,3,11,0,0,900,12082,9649,-2433,80,2,7,-32768
36.81,19.028,7.44,0,86,5,682,598,32,161,2,26,3,8,0,0,0,1753,3927,2174,224,2,7,-32768
38.535,-10.43,40.44,0.1281,19,32,407,811,88,290,35,71,3,8,0,1,0,814,2115,1301,260,2,7,-32768
5.171,32.319,2.85,0.0208,122,9,1219,486,20,98,1,21,3,4,0,0,0,10239,13823,3584,135,2,13,-32768
-6.497,30.18,4.27,0.2548,27,5,82,486,37,123,4,26,1,7,0,0,0,3455,6238,2783,181,2,13,-32768
30.487,6.074,4.59,0.0156,15,32,263,507,94,331,18,39,4,13,0,0,0,1753,3927,2174,224,2,7,-32768
-6.71,15.247,2.32,0.5527,98,18,580,598,42,193,5,28,1,8,0,1,0,893,2285,1392,256,2,7,-32768
29.066,-18.084,2.15,0,108,26,295,811,111,393,30,72,3,13,0,0,0,2526,1688,-838,67,2,7,-32768
-10.694,11.355,1.47,3e-04,83,26,454,292,89,300,26,51,3,8,0,0,0,1125,1135,10,101,2,7,-32768
27.713,-1.209,3.36,0.1777,32,42,115,497,128,321,24,81,10,4,0,3,0,1268,737,-531,58,2,1,-32768
38.37,-14.141,5.71,0,123,32,222,811,66,289,34,50,5,7,0,0,0,188,615,427,327,2,7,-32768
4.57,21.047,0.33,1e-04,122,8,1337,652,16,64,0,24,3,4,0,0,0,10239,13823,3584,135,2,13,-32768
11.63,15.921,0.68,0,149,8,0,598,30,111,3,22,3,9,0,0,0,906,897,-9,99,2,7,4
4.549,14.244,8.12,1e-04,149,14,701,598,45,252,5,33,1,12,0,1,0,906,897,-9,99,2,7,-32768
32.378,30.001,8.89,0.4252,162,10,338,486,33,197,0,32,1,9,0,2,0,6036,10613,4577,176,2,13,-32768
36.071,-16.915,4.21,0,123,38,39,811,80,365,38,56,4,11,0,0,0,200,614,414,307,2,7,-32768
16.823,9.453,5.68,0,115,24,367,598,80,308,24,56,2,13,0,2,0,1110,2044,934,184,2,7,-32768
22.316,-27.589,0,1,37,14,652,358,51,195,7,46,3,9,0,0,0,7334,11533,4199,157,2,13,-32768
3.047,21.163,0.37,0.015,122,8,1894,652,14,63,0,25,3,4,0,0,0,10239,13823,3584,135,2,13,-32768
10.104,23.877,1.26,0.0467,122,5,1276,775,19,63,1,25,3,4,0,0,0,10239,13823,3584,135,2,13,-32768
14.602,-14.324,8.19,0,102,30,233,31,86,346,26,60,4,10,0,1,0,4806,6937,2131,144,2,7,-32768
35.476,-10.883,0.96,0.2886,19,39,404,811,99,384,32,51,3,8,0,0,0,1089,2722,1633,250,2,7,-32768
29.804,-1.821,-33.42,0.2957,126,36,119,818,136,533,21,53,4,17,0,1,900,850,1655,805,195,2,7,-32768
9.906,26.037,0.48,0.0452,72,7,2080,486,14,53,2,20,2,3,0,0,0,21805,13321,-8484,61,2,13,-32768
11.233,30.872,0.21,0.0944,72,10,1450,486,16,69,0,23,1,3,0,0,0,21805,13321,-8484,61,2,13,-32768
36.376,29.497,0.73,0,144,4,501,483,22,93,0,22,1,9,0,1,0,4616,9265,4649,201,2,13,-32768
-4.335,32.266,2.16,0.7549,27,8,248,426,39,169,4,20,2,8,0,0,0,3261,5618,2357,172,2,12,-32768
35.053,16.29,-21.07,0.0804,86,6,763,598,30,194,4,14,1,11,0,2,0,1753,3927,2174,224,2,7,-32768
42.926,29.05,25.36,0.049,106,9,688,483,17,74,0,24,1,6,0,1,0,35343,50284,14941,142,2,13,-32768
-14.144,22.168,0,1,28,6,904,652,16,76,0,20,1,4,0,0,0,3901,7361,3460,189,2,13,-32768
26.365,-12.411,0.11,0.988,81,35,34,152,131,425,44,64,3,12,0,1,0,2318,3658,1340,158,2,7,-32768
17.872,-4.952,5.68,0.1135,32,37,1047,674,102,261,16,82,5,3,0,4,0,1268,737,-531,58,2,7,-32768
43.901,2.963,4.99,0,16,19,1199,515,49,204,6,52,1,6,0,0,0,622,378,-244,61,2,1,-32768
13.255,1.624,-0.12,0.2075,31,40,270,525,142,356,64,110,11,2,0,5,0,5257,5993,736,114,2,1,-32768
55.226,19.726,2,5e-04,40,8,657,826,15,69,0,16,1,5,0,1,0,35036,35983,947,103,2,13,-32768
9.602,10.948,-0.31,0.6281,100,23,54,777,75,371,25,58,0,11,0,1,0,2296,3305,1009,144,2,7,-32768
21.36,-8.29,-0.71,0.3871,102,37,1119,674,100,293,36,75,6,3,0,0,0,4806,6937,2131,144,2,7,-32768
26.522,-3.284,4.99,0,32,48,567,497,99,287,19,73,10,3,0,2,0,1268,737,-531,58,2,1,-32768
36.613,6.125,0.32,0.7867,14,29,127,256,100,407,9,50,4,18,0,0,0,652,1530,878,235,2,10,-32768
15.484,0.047,0.98,0.0011,31,43,160,525,125,295,44,107,8,2,0,4,0,5257,5993,736,114,2,1,-32768
35.845,-10.497,-1.53,0.7276,19,35,207,811,104,360,33,50,4,7,0,1,0,1089,2722,1633,250,2,7,-32768
34.548,10.428,2.47,0.6745,14,33,347,219,68,336,6,22,4,17,0,0,63,652,1530,878,235,2,7,-32768
27.376,11.878,3.22,0.0073,86,17,1602,598,46,271,4,19,3,15,0,1,0,1753,3927,2174,224,2,7,-32768
12.831,16.166,2.84,0,149,7,111,598,24,93,2,18,2,8,0,0,0,906,897,-9,99,2,7,-32768
16.411,-22.847,0.14,8e-04,36,12,219,358,69,257,5,69,5,11,0,0,0,5716,9801,4085,171,2,13,-32768
20.589,-31.335,0.05,0.7898,37,7,1544,456,48,166,7,36,2,5,0,0,0,7334,11533,4199,157,2,13,-32768
2.476,17.044,1.53,0,98,9,418,598,27,117,2,29,1,7,0,1,0,893,2285,1392,256,2,7,-32768
17.508,19.481,0.47,0.0581,115,7,920,652,13,58,0,19,2,5,0,0,0,1110,2044,934,184,2,13,-32768
-8.181,28.158,3.41,0.0041,122,10,796,486,21,84,0,23,1,5,0,0,0,10239,13823,3584,135,2,13,-32768
17.537,12.398,9.11,0.0497,115,20,447,598,52,275,6,29,3,16,0,2,0,1110,2044,934,184,2,7,-32768
37.985,0.293,0.72,0.1622,17,38,44,844,121,467,21,53,9,16,1,2,900,1198,1697,499,142,2,1,-32768
3.977,14.26,7.21,0,149,12,538,598,45,246,5,32,1,10,0,1,0,906,897,-9,99,2,7,-32768
21.039,15.969,26.16,0.2455,115,9,130,598,25,144,3,18,3,9,0,1,0,1110,2044,934,184,2,7,-32768
33.545,21.392,14.4,0.0859,86,6,1120,652,21,107,0,16,2,8,0,0,0,1753,3927,2174,224,2,13,-32768
23.459,-4.392,3.1,4e-04,32,42,833,674,106,306,13,74,8,2,0,4,0,1268,737,-531,58,2,7,-32768
-5.502,27.188,0.12,1e-04,122,8,981,774,12,60,0,15,1,3,0,0,0,10239,13823,3584,135,2,13,-32768
29.395,-14.324,5.88,0.0012,81,30,317,152,132,426,38,58,4,14,0,0,0,2318,3658,1340,158,2,7,-32768
4.228,34.721,13.43,0.0128,122,12,631,426,38,152,3,27,2,5,0,0,0,10239,13823,3584,135,2,12,-32768
12.411,11.277,5.85,1e-04,100,26,566,777,74,337,24,50,1,12,0,1,0,2296,3305,1009,144,2,7,-32768
17.807,8.222,6.3,0,115,35,94,219,80,299,24,63,1,12,0,3,0,1110,2044,934,184,2,7,-32768
13.691,-14.769,9.61,0.0464,102,32,285,31,78,326,21,59,3,10,0,0,0,4806,6937,2131,144,2,7,-32768
6.306,16.522,29.24,2e-04,149,11,566,598,37,122,3,24,2,10,0,1,0,906,897,-9,99,2,7,-32768
47.279,14.311,0.97,0.0583,163,11,1811,826,25,118,2,28,0,7,0,0,0,3392,3769,377,111,2,13,-32768
47.661,-18.316,-1.39,0.2065,182,18,126,400,13,100,23,18,3,6,2,0,0,1661,1373,-288,83,2,1,-32768
42.072,1.268,2.38,0,16,22,1140,638,52,226,10,54,2,10,0,0,0,622,378,-244,61,2,7,-32768
-5.074,26.843,0.84,0.0419,122,3,1153,774,11,57,0,15,1,3,0,0,0,10239,13823,3584,135,2,13,-32768
17.419,-4.483,12.04,0.0109,32,39,810,674,102,260,17,85,5,2,0,4,0,1268,737,-531,58,2,7,-32768
36.252,34.936,-12.9,0.0592,20,27,159,239,49,155,5,32,2,7,0,1,694,2855,3749,894,131,2,12,-32768
44.403,-21.352,4.94,0.0045,182,22,142,401,23,122,7,33,3,6,0,0,0,1661,1373,-288,83,2,13,-32768
2.255,14.516,-17.37,0.4196,149,11,216,598,45,255,5,31,2,12,0,1,0,906,897,-9,99,2,7,-32768
25.269,-9.904,9.68,0.0012,32,34,259,152,104,407,47,87,3,8,0,2,0,1268,737,-531,58,2,7,-32768
22.893,-7.112,8.79,0,32,34,1226,674,90,305,19,69,3,3,0,2,0,1268,737,-531,58,2,7,-32768
14.766,18.68,-0.04,0.0563,149,7,648,652,13,45,0,19,2,6,0,0,0,906,897,-9,99,2,13,-32768
30.314,23.893,2.21,0.5656,162,7,1253,216,15,74,0,22,1,5,0,0,0,6014,10250,4236,170,2,13,-32768
11.697,21.384,-0.12,0,149,8,441,652,13,44,1,22,2,3,0,0,0,906,897,-9,99,2,13,-32768
-13.71,26.072,-0.01,0.8155,27,9,768,486,19,106,1,18,1,4,0,0,0,3455,6238,2783,181,2,13,-32768
